Date,Portfolio_Return,EWMA_VaR,EWMA_VaR_Dollar,Realized_Loss,Exception,Rolling_Exception_Rate,Rolling_Exception_Count,Exception_Severity
2016-03-22,0.0005771527230983065,0.014232602045202821,14232.60204520282,-0.0005771527230983065,False,,,0.0
2016-03-23,-0.00863702804340749,0.013802938352048615,13802.938352048615,0.00863702804340749,False,,,0.0
2016-03-24,-0.0009140684184052673,0.01425878371591626,14258.78371591626,0.0009140684184052673,False,,,0.0
2016-03-28,0.0012245607821396388,0.013834212785140056,13834.212785140056,-0.0012245607821396388,False,,,0.0
2016-03-29,0.0136123598116074,0.013430906182005596,13430.906182005596,-0.0136123598116074,False,,,0.0
2016-03-30,-0.0009867621192318102,0.01515698321346995,15156.98321346995,0.0009867621192318102,False,,,0.0
2016-03-31,0.0013880203215449916,0.014705994194646932,14705.994194646932,-0.0013880203215449916,False,,,0.0
2016-04-01,0.002217744277018552,0.01427991186319355,14279.91186319355,-0.002217744277018552,False,,,0.0
2016-04-04,-0.005021606972323612,0.013902445763027073,13902.445763027074,0.005021606972323612,False,,,0.0
2016-04-05,-0.0030509694935764164,0.01377931320265997,13779.31320265997,0.0030509694935764164,False,,,0.0
2016-04-06,0.005214142062102622,0.013472188890686515,13472.188890686515,-0.005214142062102622,False,,,0.0
2016-04-07,-0.003943680757814927,0.013395445555097106,13395.445555097105,0.003943680757814927,False,,,0.0
2016-04-08,0.0022991553717671915,0.013180357791077884,13180.357791077884,-0.0022991553717671915,False,,,0.0
2016-04-11,0.003817425519099027,0.012845816265544483,12845.816265544483,-0.003817425519099027,False,,,0.0
2016-04-12,0.005267346494318771,0.012643024275947901,12643.0242759479,-0.005267346494318771,False,,,0.0
2016-04-13,0.006701052174759625,0.012620002375322117,12620.002375322118,-0.006701052174759625,False,,,0.0
2016-04-14,-0.004699744271818829,0.012817549194758075,12817.549194758076,0.004699744271818829,False,,,0.0
2016-04-15,0.0012200256075264094,0.012712369474543479,12712.369474543479,-0.0012200256075264094,False,,,0.0
2016-04-18,0.0022277490755110876,0.012344691227698972,12344.691227698971,-0.0022277490755110876,False,,,0.0
2016-04-19,0.004961323175082045,0.01203575622096413,12035.756220964131,-0.004961323175082045,False,,,0.0
2016-04-20,-0.0037746313981257273,0.012006689826531212,12006.689826531212,0.0037746313981257273,False,,,0.0
2016-04-21,-0.0034849606962935823,0.011837965772201317,11837.965772201318,0.0034849606962935823,False,,,0.0
2016-04-22,-0.007302371254620033,0.01164786758102471,11647.86758102471,0.007302371254620033,False,,,0.0
2016-04-25,-0.0018673754723615768,0.012035268372738661,12035.268372738661,0.0018673754723615768,False,,,0.0
2016-04-26,0.0013682214304481246,0.011717044416903098,11717.044416903098,-0.0013682214304481246,False,,,0.0
2016-04-27,0.0025870368506450752,0.011386819387407906,11386.819387407906,-0.0025870368506450752,False,,,0.0
2016-04-28,-0.001690076425352127,0.011137922020818949,11137.922020818949,0.001690076425352127,False,,,0.0
2016-04-29,0.0014008188644283773,0.010841476242080032,10841.476242080033,-0.0014008188644283773,False,,,0.0
2016-05-02,0.00028126304540878624,0.010541467364369766,10541.467364369766,-0.00028126304540878624,False,,,0.0
2016-05-03,-0.0071871683685947865,0.010221588422724782,10221.588422724783,0.0071871683685947865,False,,,0.0
2016-05-04,-0.005765107564427008,0.010723116546313662,10723.116546313662,0.005765107564427008,False,,,0.0
2016-05-05,0.0009507584865560804,0.010903139420499766,10903.139420499767,-0.0009507584865560804,False,,,0.0
2016-05-06,0.0030671189820421717,0.010584860154604775,10584.860154604776,-0.0030671189820421717,False,,,0.0
2016-05-09,-0.0053042816762921335,0.010410166239851791,10410.166239851791,0.0053042816762921335,False,,,0.0
2016-05-10,0.009614038031518347,0.01053590137003923,10535.90137003923,-0.009614038031518347,False,,,0.0
2016-05-11,-0.0011473495378628185,0.011591294155335155,11591.294155335154,0.0011473495378628185,False,,,0.0
2016-05-12,-0.0038560093267803633,0.011257178634677569,11257.178634677568,0.0038560093267803633,False,,,0.0
2016-05-13,-0.0032238610767188146,0.011133226472754734,11133.226472754734,0.0032238610767188146,False,,,0.0
2016-05-16,0.005316849167460269,0.010949276136793078,10949.276136793078,-0.005316849167460269,False,,,0.0
2016-05-17,-0.004268960541929112,0.01103959883081598,11039.59883081598,0.004268960541929112,False,,,0.0
2016-05-18,-0.007505812619066933,0.01097624560037262,10976.24560037262,0.007505812619066933,False,,,0.0
2016-05-19,-0.0031140676175087207,0.011469209025009506,11469.209025009506,0.0031140676175087207,False,,,0.0
2016-05-20,0.005360170172821444,0.011260509499322035,11260.509499322035,-0.005360170172821444,False,,,0.0
2016-05-23,-0.0010304664135158514,0.01133669333788363,11336.69333788363,0.0010304664135158514,False,,,0.0
2016-05-24,0.004294167264807581,0.011007005935969635,11007.005935969635,-0.004294167264807581,False,,,0.0
2016-05-25,0.0038962192280722397,0.010948634960164044,10948.634960164045,-0.0038962192280722397,False,,,0.0
2016-05-26,0.0023337000472744896,0.010844794821846455,10844.794821846455,-0.0023337000472744896,False,,,0.0
2016-05-27,-9.908934262057298e-05,0.010598181046523054,10598.181046523054,9.908934262057298e-05,False,,,0.0
2016-05-31,0.0014812383384755104,0.010275472897660289,10275.47289766029,-0.0014812383384755104,False,,,0.0
2016-06-01,0.0009117295625844957,0.00999813313664248,9998.13313664248,-0.0009117295625844957,False,,,0.0
2016-06-02,0.003632722840325142,0.009707462322251743,9707.462322251742,-0.003632722840325142,False,,,0.0
2016-06-03,0.009916216867876183,0.009636694248875043,9636.694248875043,-0.009916216867876183,False,,,0.0
2016-06-06,0.002450972807008967,0.010918949531653904,10918.949531653903,-0.002450972807008967,False,,,0.0
2016-06-07,0.0019317012584157743,0.010678047258709439,10678.04725870944,-0.0019317012584157743,False,,,0.0
2016-06-08,0.006477817431785082,0.01041110517120213,10411.105171202129,-0.006477817431785082,False,,,0.0
2016-06-09,-0.0004962993974763517,0.01074771220383687,10747.71220383687,0.0004962993974763517,False,,,0.0
2016-06-10,-0.007444984928276832,0.010424130648958033,10424.130648958033,0.007444984928276832,False,,,0.0
2016-06-13,-0.003647684754931957,0.010960881083068088,10960.881083068087,0.003647684754931957,False,,,0.0
2016-06-14,-0.0009944465208448828,0.010828341089228196,10828.341089228195,0.0009944465208448828,False,,,0.0
2016-06-15,0.0035228155415969243,0.010513748598822306,10513.748598822305,-0.0035228155415969243,False,,,0.0
2016-06-16,-0.0006598164690472256,0.010389241843682185,10389.241843682184,0.0006598164690472256,False,,,0.0
2016-06-17,-0.001226676030965179,0.01007975852586272,10079.75852586272,0.001226676030965179,False,,,0.0
2016-06-20,0.002760585934784854,0.009797655216641978,9797.655216641977,-0.002760585934784854,False,,,0.0
2016-06-21,-0.0020332756911483063,0.009628550984078402,9628.550984078402,0.0020332756911483063,False,,,0.0
2016-06-22,0.00012688163882728086,0.009406853294599914,9406.853294599914,-0.00012688163882728086,False,,,0.0
2016-06-23,0.006695518025636704,0.00912056923228572,9120.569232285721,-0.006695518025636704,False,,,0.0
2016-06-24,-0.012382681868364843,0.00963071115315876,9630.71115315876,0.012382681868364843,True,,,0.002751970715206083
2016-06-27,-0.0040518345796281665,0.011703596496962815,11703.596496962815,0.0040518345796281665,False,,,0.0
2016-06-28,0.012154764362373572,0.011579579568318572,11579.579568318572,-0.012154764362373572,False,,,0.0
2016-06-29,0.011306161426210881,0.01319144067612397,13191.44067612397,-0.011306161426210881,False,,,0.0
2016-06-30,0.00878016898853944,0.014320655599875078,14320.65559987508,-0.00878016898853944,False,,,0.0
2016-07-01,0.009190206545526181,0.014758351084668683,14758.351084668682,-0.009190206545526181,False,,,0.0
2016-07-05,-0.00277132028446001,0.015236983746663772,15236.983746663771,0.00277132028446001,False,,,0.0
2016-07-06,0.003804945149403083,0.01485697157582837,14856.97157582837,-0.003804945149403083,False,,,0.0
2016-07-07,-0.0008310901990065123,0.014566636714565973,14566.636714565973,0.0008310901990065123,False,,,0.0
2016-07-08,0.013070274912392323,0.014130816471040013,14130.816471040014,-0.013070274912392323,False,,,0.0
2016-07-11,0.00012114539621104198,0.015593931148839932,15593.931148839933,-0.00012114539621104198,False,,,0.0
2016-07-12,-0.0013222495570249348,0.015119034787950522,15119.034787950523,0.0013222495570249348,False,,,0.0
2016-07-13,0.003345451268093713,0.014677799947477005,14677.799947477004,-0.003345451268093713,False,,,0.0
2016-07-14,0.0009246478352308962,0.01435777671914397,14357.776719143969,-0.0009246478352308962,False,,,0.0
2016-07-15,-0.003526253873227403,0.013930349198634288,13930.349198634287,0.003526253873227403,False,,,0.0
2016-07-18,0.0037819635912915038,0.013654632628853034,13654.632628853034,-0.0037819635912915038,False,,,0.0
2016-07-19,-0.0015909484328191948,0.013412923357112059,13412.923357112059,0.0015909484328191948,False,,,0.0
2016-07-20,0.0002246502474383185,0.013035873981334108,13035.873981334107,-0.0002246502474383185,False,,,0.0
2016-07-21,0.0016234218077236793,0.012639397034376255,12639.397034376256,-0.0016234218077236793,False,,,0.0
2016-07-22,0.0020376441446016583,0.012289217968804058,12289.217968804058,-0.0020376441446016583,False,,,0.0
2016-07-25,-0.004064285725282768,0.011971282081284321,11971.28208128432,0.004064285725282768,False,,,0.0
2016-07-26,0.0030556620260238534,0.011835398396372165,11835.398396372164,-0.0030556620260238534,False,,,0.0
2016-07-27,0.007557799677683286,0.011606202232100632,11606.202232100632,-0.007557799677683286,False,,,0.0
2016-07-28,3.729184228906669e-05,0.012048628474842253,12048.628474842253,-3.729184228906669e-05,False,,,0.0
2016-07-29,0.0055472935618654075,0.011681598041816928,11681.598041816927,-0.0055472935618654075,False,,,0.0
2016-08-01,-0.0012899086921658086,0.011758587884584197,11758.587884584196,0.0012899086921658086,False,,,0.0
2016-08-02,-0.004675163474475209,0.01142404504617454,11424.04504617454,0.004675163474475209,False,,,0.0
2016-08-03,0.0010784190952890739,0.011391909117727706,11391.909117727706,-0.0010784190952890739,False,,,0.0
2016-08-04,0.0037381871741075656,0.01106194809967186,11061.94809967186,-0.0037381871741075656,False,,,0.0
2016-08-05,0.00022326000863348534,0.010934452746110344,10934.452746110344,-0.00022326000863348534,False,,,0.0
2016-08-08,0.0012825171571750672,0.010602108601990156,10602.108601990156,-0.0012825171571750672,False,,,0.0
2016-08-09,0.004721255178231544,0.010305073010760621,10305.073010760621,-0.004721255178231544,False,,,0.0
2016-08-10,0.0007569517982833897,0.010347019228304395,10347.019228304394,-0.0007569517982833897,False,,,0.0
2016-08-11,0.0012021877762972144,0.010041076219298,10041.076219298,-0.0012021877762972144,False,,,0.0
2016-08-12,0.0004800622897557893,0.00975925781698361,9759.257816983609,-0.0004800622897557893,False,,,0.0
2016-08-15,0.0023171876979721567,0.009465905122977446,9465.905122977447,-0.0023171876979721567,False,,,0.0
2016-08-16,-0.002581495301562376,0.009272036583061683,9272.036583061683,0.002581495301562376,False,,,0.0
2016-08-17,0.0007080426454335153,0.009109135680002798,9109.135680002799,-0.0007080426454335153,False,,,0.0
2016-08-18,0.003634150538591019,0.008840846031134792,8840.846031134792,-0.003634150538591019,False,,,0.0
2016-08-19,-0.004267296177207092,0.008818131020728199,8818.131020728199,0.004267296177207092,False,,,0.0
2016-08-22,-0.0011253313004612187,0.008888579466960544,8888.579466960544,0.0011253313004612187,False,,,0.0
2016-08-23,0.00013519539113766586,0.008641622652202786,8641.622652202786,-0.00013519539113766586,False,,,0.0
2016-08-24,-0.004468953907520734,0.00837871819484963,8378.718194849629,0.004468953907520734,False,,,0.0
2016-08-25,-0.0012339927050292632,0.008513270721120287,8513.270721120287,0.0012339927050292632,False,,,0.0
2016-08-26,-0.003260434133374335,0.008283820706996896,8283.820706996896,0.003260434133374335,False,,,0.0
2016-08-29,0.005853182201022289,0.008243556908883162,8243.556908883162,-0.005853182201022289,False,,,0.0
2016-08-30,-0.00430096815199219,0.008660453975182149,8660.453975182148,0.00430096815199219,False,,,0.0
2016-08-31,-0.003107857391670011,0.008746994618714168,8746.994618714167,0.003107857391670011,False,,,0.0
2016-09-01,0.0030954696452111024,0.008663466802599896,8663.466802599896,-0.0030954696452111024,False,,,0.0
2016-09-02,0.0052245545976835174,0.008582756083478233,8582.756083478233,-0.0052245545976835174,False,,,0.0
2016-09-06,0.010966524953193524,0.008837830876001833,8837.830876001834,-0.010966524953193524,False,,,0.0
2016-09-07,-0.0013545277894384312,0.010605300610559674,10605.300610559674,0.0013545277894384312,False,,,0.0
2016-09-08,-0.005720415705474613,0.010311150465668528,10311.150465668528,0.005720415705474613,False,,,0.0
2016-09-09,-0.02116998742497609,0.010515050660013736,10515.050660013736,0.02116998742497609,True,,,0.010654936764962354
2016-09-12,0.007670018769734766,0.01579426182252554,15794.261822525541,-0.007670018769734766,False,,,0.0
2016-09-13,-0.01329417774743691,0.015924629521570203,15924.629521570203,0.01329417774743691,False,,,0.0
2016-09-14,0.002471894297720345,0.0171978637687626,17197.8637687626,-0.002471894297720345,False,,,0.0
2016-09-15,0.006389381221432622,0.01673333835494764,16733.338354947642,-0.006389381221432622,False,,,0.0
2016-09-16,-0.0011072642083821192,0.016627101639157194,16627.101639157194,0.0011072642083821192,False,,,0.0
2016-09-19,0.0005192534792275663,0.016132916301374825,16132.916301374826,-0.0005192534792275663,False,,,0.0
2016-09-20,0.0013862524671354405,0.015644241104586357,15644.241104586357,-0.0013862524671354405,False,,,0.0
2016-09-21,0.014344910882275075,0.015188210687087004,15188.210687087005,-0.014344910882275075,False,,,0.0
2016-09-22,0.006339343321836921,0.016842187226933102,16842.187226933103,-0.006339343321836921,False,,,0.0
2016-09-23,-0.005007471610037162,0.016723907179034006,16723.907179034006,0.005007471610037162,False,,,0.0
2016-09-26,-0.005101765519345846,0.01646359159374184,16463.59159374184,0.005101765519345846,False,,,0.0
2016-09-27,0.006086171300193266,0.016224626599003488,16224.626599003488,-0.006086171300193266,False,,,0.0
2016-09-28,0.0020739183712509715,0.016108136853650215,16108.136853650216,-0.0020739183712509715,False,,,0.0
2016-09-29,-0.00646886672830982,0.015662068401655967,15662.068401655966,0.00646886672830982,False,,,0.0
2016-09-30,0.0013914730535738772,0.015625953038400316,15625.953038400316,-0.0013914730535738772,False,,,0.0
2016-10-03,-0.00054809344440907,0.015170658969423215,15170.658969423215,0.00054809344440907,False,,,0.0
2016-10-04,-0.012832041802340077,0.014711815184526718,14711.815184526718,0.012832041802340077,False,,,0.0
2016-10-05,0.0032449714588595802,0.016028693926128174,16028.693926128175,-0.0032449714588595802,False,,,0.0
2016-10-06,-0.002772349060548285,0.015650018214402577,15650.018214402577,0.002772349060548285,False,,,0.0
2016-10-07,-0.001754022404778999,0.01525527479071707,15255.274790717069,0.001754022404778999,False,,,0.0
2016-10-10,0.004005406402556534,0.014824271203457669,14824.271203457669,-0.004005406402556534,False,,,0.0
2016-10-11,-0.011463327678499623,0.014552764277556331,14552.76427755633,0.011463327678499623,False,,,0.0
2016-10-12,0.0002297634010735683,0.015548180155399074,15548.180155399074,-0.0002297634010735683,False,,,0.0
2016-10-13,-0.0019107597867562998,0.015075088517378132,15075.088517378132,0.0019107597867562998,False,,,0.0
2016-10-14,-0.0032502028230939175,0.014656340837141783,14656.340837141783,0.0032502028230939175,False,,,0.0
2016-10-17,0.00035535376685995605,0.014330039892677811,14330.03989267781,-0.00035535376685995605,False,,,0.0
2016-10-18,0.00844772755707166,0.013894964712670377,13894.964712670377,-0.00844772755707166,False,,,0.0
2016-10-19,0.003055009015207233,0.014305898801252213,14305.898801252213,-0.003055009015207233,False,,,0.0
2016-10-20,-0.0015945990684794523,0.013978905348006145,13978.905348006145,0.0015945990684794523,False,,,0.0
2016-10-21,0.0012374750463066465,0.01358347788606649,13583.47788606649,-0.0012374750463066465,False,,,0.0
2016-10-24,0.002788235080153023,0.01318853546363297,13188.53546363297,-0.002788235080153023,False,,,0.0
2016-10-25,0.0009432928352560267,0.0128850931859507,12885.0931859507,-0.0009432928352560267,False,,,0.0
2016-10-26,-0.006349313674375013,0.012504120100659898,12504.120100659897,0.006349313674375013,False,,,0.0
2016-10-27,-0.004971591806275289,0.012651572034878348,12651.572034878349,0.004971591806275289,False,,,0.0
2016-10-28,-0.0021575545868194324,0.012589058617228869,12589.05861722887,0.0021575545868194324,False,,,0.0
2016-10-31,0.002777505757368992,0.012267309759763074,12267.309759763075,-0.002777505757368992,False,,,0.0
2016-11-01,-0.0032578940693404504,0.011998445374601053,11998.445374601053,0.0032578940693404504,False,,,0.0
2016-11-02,-0.0028412626614488404,0.01178012732455617,11780.12732455617,0.0028412626614488404,False,,,0.0
2016-11-03,-0.0038945734344687957,0.011535443453822734,11535.443453822734,0.0038945734344687957,False,,,0.0
2016-11-04,-0.0010234906357599496,0.011402088779328454,11402.088779328453,0.0010234906357599496,False,,,0.0
2016-11-07,0.011097128231936338,0.011070109264446744,11070.109264446744,-0.011097128231936338,False,,,0.0
2016-11-08,0.001849954472875859,0.01245719679046124,12457.19679046124,-0.001849954472875859,False,,,0.0
2016-11-09,-0.01208712088796251,0.012123618460989999,12123.61846099,0.01208712088796251,False,,,0.0
2016-11-10,-0.014345658078965994,0.01362363291560173,13623.63291560173,0.014345658078965994,True,,,0.0007220251633642642
2016-11-11,-0.009729656450180292,0.015533594683227445,15533.594683227444,0.009729656450180292,False,,,0.0
2016-11-14,-0.006197849742037765,0.01604850222121994,16048.50222121994,0.006197849742037765,False,,,0.0
2016-11-15,0.011086960123003697,0.015955390783179216,15955.390783179217,-0.011086960123003697,False,,,0.0
2016-11-16,0.0003609157079766499,0.01670969932413839,16709.69932413839,-0.0003609157079766499,False,,,0.0
2016-11-17,-0.0012000293200178814,0.016201959932773048,16201.959932773048,0.0012000293200178814,False,,,0.0
2016-11-18,-0.004449324242066211,0.01572326002621529,15723.26002621529,0.004449324242066211,False,,,0.0
2016-11-21,0.006799324002424002,0.015453667561768579,15453.667561768578,-0.006799324002424002,False,,,0.0
2016-11-22,0.0038972777142226352,0.015475744422292827,15475.744422292828,-0.0038972777142226352,False,,,0.0
2016-11-23,-0.007581874457720628,0.015167753553126632,15167.753553126631,0.007581874457720628,False,,,0.0
2016-11-25,0.001522304205496461,0.015327204888895926,15327.204888895925,-0.001522304205496461,False,,,0.0
2016-11-28,0.0029875638744543353,0.01488557395100297,14885.57395100297,-0.0029875638744543353,False,,,0.0
2016-11-29,0.0012710824410453458,0.014532162167837339,14532.16216783734,-0.0012710824410453458,False,,,0.0
2016-11-30,-0.008486577545623408,0.014108059287370115,14108.059287370115,0.008486577545623408,False,,,0.0
2016-12-01,-0.00904424884063606,0.014507984828367964,14507.984828367964,0.00904424884063606,False,,,0.0
2016-12-02,0.0032679880150081166,0.01498044714697002,14980.44714697002,-0.0032679880150081166,False,,,0.0
2016-12-05,0.003121576356164879,0.014642978805063657,14642.978805063658,-0.003121576356164879,False,,,0.0
2016-12-06,0.00183892756186097,0.014307896635706386,14307.896635706385,-0.00183892756186097,False,,,0.0
2016-12-07,0.010946178619842907,0.013911542733442837,13911.542733442837,-0.010946178619842907,False,,,0.0
2016-12-08,-0.0010951014871241284,0.014860214342445244,14860.214342445244,0.0010951014871241284,False,,,0.0
2016-12-09,-0.0028535682020090604,0.01442102021569859,14421.02021569859,0.0028535682020090604,False,,,0.0
2016-12-12,-0.0013249390770052828,0.014075935840067087,14075.935840067086,0.0013249390770052828,False,,,0.0
2016-12-13,0.006128888556419332,0.013667994534473546,13667.994534473546,-0.006128888556419332,False,,,0.0
2016-12-14,-0.013179427939217602,0.013704106640907323,13704.106640907323,0.013179427939217602,False,,,0.0
2016-12-15,-0.00024810286893963676,0.015262250171094251,15262.25017109425,0.00024810286893963676,False,,,0.0
2016-12-16,-0.0011757854728455142,0.014797975916609925,14797.975916609925,0.0011757854728455142,False,,,0.0
2016-12-19,0.0030399150551218223,0.01436280589357373,14362.80589357373,-0.0030399150551218223,False,,,0.0
2016-12-20,-0.00024494569244131186,0.014032586634753938,14032.586634753938,0.00024494569244131186,False,,,0.0
2016-12-21,-0.0005432318139351856,0.013605813489095547,13605.813489095546,0.0005432318139351856,False,,,0.0
2016-12-22,-0.004127239392170279,0.013194957154981988,13194.957154981988,0.004127239392170279,False,,,0.0
2016-12-23,0.002639304774214813,0.013007370500675491,13007.370500675492,-0.002639304774214813,False,,,0.0
2016-12-27,0.0029264868771507802,0.012700477103932177,12700.477103932177,-0.0029264868771507802,False,0.012,3.0,0.0
2016-12-28,0.00031583259683771726,0.012425978635802375,12425.978635802376,-0.00031583259683771726,False,0.012,3.0,0.0
2016-12-29,0.006293972930303893,0.012048777473942094,12048.777473942095,-0.006293972930303893,False,0.012,3.0,0.0
2016-12-30,-0.0051344801431341125,0.012219897478588721,12219.89747858872,0.0051344801431341125,False,0.012,3.0,0.0
2017-01-03,0.008144013189811217,0.012203553998334305,12203.553998334304,-0.008144013189811217,False,0.012,3.0,0.0
2017-01-04,0.005276507035852784,0.012709356565261076,12709.356565261076,-0.005276507035852784,False,0.012,3.0,0.0
2017-01-05,0.00939138270915676,0.012683714116047346,12683.714116047346,-0.00939138270915676,False,0.012,3.0,0.0
2017-01-06,-0.0016727222294986132,0.01341130589911582,13411.30589911582,0.0016727222294986132,False,0.012,3.0,0.0
2017-01-09,0.003080807238016803,0.013037633492708981,13037.633492708981,-0.003080807238016803,False,0.012,3.0,0.0
2017-01-10,0.0023317609300528733,0.012761781711928882,12761.781711928881,-0.0023317609300528733,False,0.012,3.0,0.0
2017-01-11,0.004776551019017594,0.012444146886049464,12444.146886049464,-0.004776551019017594,False,0.012,3.0,0.0
2017-01-12,0.00034479814478696193,0.012368260559237204,12368.260559237204,-0.00034479814478696193,False,0.012,3.0,0.0
2017-01-13,0.0005551683073909297,0.011993083045517144,11993.083045517144,-0.0005551683073909297,False,0.012,3.0,0.0
2017-01-17,0.0035511234325027894,0.01163202815849387,11632.02815849387,-0.0035511234325027894,False,0.012,3.0,0.0
2017-01-18,-0.00449536963533359,0.011457775907899868,11457.775907899868,0.00449536963533359,False,0.012,3.0,0.0
