Date,Portfolio_Return,Historical_VaR,Historical_VaR_Dollar,Realized_Loss,Exception,Rolling_Exception_Rate,Rolling_Exception_Count,Exception_Severity
2016-03-29,0.0136123598116074,0.015989505675735056,15989.505675735056,-0.0136123598116074,False,,,0.0
2016-03-30,-0.0009867621192318102,0.015989505675735056,15989.505675735056,0.0009867621192318102,False,,,0.0
2016-03-31,0.0013880203215449916,0.015989505675735056,15989.505675735056,-0.0013880203215449916,False,,,0.0
2016-04-01,0.002217744277018552,0.015989505675735056,15989.505675735056,-0.002217744277018552,False,,,0.0
2016-04-04,-0.005021606972323612,0.015989505675735056,15989.505675735056,0.005021606972323612,False,,,0.0
2016-04-05,-0.0030509694935764164,0.015989505675735056,15989.505675735056,0.0030509694935764164,False,,,0.0
2016-04-06,0.005214142062102622,0.015989505675735056,15989.505675735056,-0.005214142062102622,False,,,0.0
2016-04-07,-0.003943680757814927,0.015989505675735056,15989.505675735056,0.003943680757814927,False,,,0.0
2016-04-08,0.0022991553717671915,0.015989505675735056,15989.505675735056,-0.0022991553717671915,False,,,0.0
2016-04-11,0.003817425519099027,0.015989505675735056,15989.505675735056,-0.003817425519099027,False,,,0.0
2016-04-12,0.005267346494318771,0.015989505675735056,15989.505675735056,-0.005267346494318771,False,,,0.0
2016-04-13,0.006701052174759625,0.015989505675735056,15989.505675735056,-0.006701052174759625,False,,,0.0
2016-04-14,-0.004699744271818829,0.015989505675735056,15989.505675735056,0.004699744271818829,False,,,0.0
2016-04-15,0.0012200256075264094,0.015989505675735056,15989.505675735056,-0.0012200256075264094,False,,,0.0
2016-04-18,0.0022277490755110876,0.015989505675735056,15989.505675735056,-0.0022277490755110876,False,,,0.0
2016-04-19,0.004961323175082045,0.015989505675735056,15989.505675735056,-0.004961323175082045,False,,,0.0
2016-04-20,-0.0037746313981257273,0.015989505675735056,15989.505675735056,0.0037746313981257273,False,,,0.0
2016-04-21,-0.0034849606962935823,0.015989505675735056,15989.505675735056,0.0034849606962935823,False,,,0.0
2016-04-22,-0.007302371254620033,0.015989505675735056,15989.505675735056,0.007302371254620033,False,,,0.0
2016-04-25,-0.0018673754723615768,0.015989505675735056,15989.505675735056,0.0018673754723615768,False,,,0.0
2016-04-26,0.0013682214304481246,0.015989505675735056,15989.505675735056,-0.0013682214304481246,False,,,0.0
2016-04-27,0.0025870368506450752,0.015989505675735056,15989.505675735056,-0.0025870368506450752,False,,,0.0
2016-04-28,-0.001690076425352127,0.015989505675735056,15989.505675735056,0.001690076425352127,False,,,0.0
2016-04-29,0.0014008188644283773,0.015989505675735056,15989.505675735056,-0.0014008188644283773,False,,,0.0
2016-05-02,0.00028126304540878624,0.015989505675735056,15989.505675735056,-0.00028126304540878624,False,,,0.0
2016-05-03,-0.0071871683685947865,0.015989505675735056,15989.505675735056,0.0071871683685947865,False,,,0.0
2016-05-04,-0.005765107564427008,0.015989505675735056,15989.505675735056,0.005765107564427008,False,,,0.0
2016-05-05,0.0009507584865560804,0.015989505675735056,15989.505675735056,-0.0009507584865560804,False,,,0.0
2016-05-06,0.0030671189820421717,0.015989505675735056,15989.505675735056,-0.0030671189820421717,False,,,0.0
2016-05-09,-0.0053042816762921335,0.015989505675735056,15989.505675735056,0.0053042816762921335,False,,,0.0
2016-05-10,0.009614038031518347,0.015989505675735056,15989.505675735056,-0.009614038031518347,False,,,0.0
2016-05-11,-0.0011473495378628185,0.015989505675735056,15989.505675735056,0.0011473495378628185,False,,,0.0
2016-05-12,-0.0038560093267803633,0.015989505675735056,15989.505675735056,0.0038560093267803633,False,,,0.0
2016-05-13,-0.0032238610767188146,0.015989505675735056,15989.505675735056,0.0032238610767188146,False,,,0.0
2016-05-16,0.005316849167460269,0.015989505675735056,15989.505675735056,-0.005316849167460269,False,,,0.0
2016-05-17,-0.004268960541929112,0.015989505675735056,15989.505675735056,0.004268960541929112,False,,,0.0
2016-05-18,-0.007505812619066933,0.015989505675735056,15989.505675735056,0.007505812619066933,False,,,0.0
2016-05-19,-0.0031140676175087207,0.015989505675735056,15989.505675735056,0.0031140676175087207,False,,,0.0
2016-05-20,0.005360170172821444,0.015989505675735056,15989.505675735056,-0.005360170172821444,False,,,0.0
2016-05-23,-0.0010304664135158514,0.015989505675735056,15989.505675735056,0.0010304664135158514,False,,,0.0
2016-05-24,0.004294167264807581,0.015989505675735056,15989.505675735056,-0.004294167264807581,False,,,0.0
2016-05-25,0.0038962192280722397,0.015989505675735056,15989.505675735056,-0.0038962192280722397,False,,,0.0
2016-05-26,0.0023337000472744896,0.015989505675735056,15989.505675735056,-0.0023337000472744896,False,,,0.0
2016-05-27,-9.908934262057298e-05,0.015989505675735056,15989.505675735056,9.908934262057298e-05,False,,,0.0
2016-05-31,0.0014812383384755104,0.015989505675735056,15989.505675735056,-0.0014812383384755104,False,,,0.0
2016-06-01,0.0009117295625844957,0.015989505675735056,15989.505675735056,-0.0009117295625844957,False,,,0.0
2016-06-02,0.003632722840325142,0.015989505675735056,15989.505675735056,-0.003632722840325142,False,,,0.0
2016-06-03,0.009916216867876183,0.015989505675735056,15989.505675735056,-0.009916216867876183,False,,,0.0
2016-06-06,0.002450972807008967,0.015989505675735056,15989.505675735056,-0.002450972807008967,False,,,0.0
2016-06-07,0.0019317012584157743,0.015989505675735056,15989.505675735056,-0.0019317012584157743,False,,,0.0
2016-06-08,0.006477817431785082,0.015989505675735056,15989.505675735056,-0.006477817431785082,False,,,0.0
2016-06-09,-0.0004962993974763517,0.015989505675735056,15989.505675735056,0.0004962993974763517,False,,,0.0
2016-06-10,-0.007444984928276832,0.015989505675735056,15989.505675735056,0.007444984928276832,False,,,0.0
2016-06-13,-0.003647684754931957,0.015989505675735056,15989.505675735056,0.003647684754931957,False,,,0.0
2016-06-14,-0.0009944465208448828,0.015989505675735056,15989.505675735056,0.0009944465208448828,False,,,0.0
2016-06-15,0.0035228155415969243,0.015989505675735056,15989.505675735056,-0.0035228155415969243,False,,,0.0
2016-06-16,-0.0006598164690472256,0.015989505675735056,15989.505675735056,0.0006598164690472256,False,,,0.0
2016-06-17,-0.001226676030965179,0.015989505675735056,15989.505675735056,0.001226676030965179,False,,,0.0
2016-06-20,0.002760585934784854,0.015989505675735056,15989.505675735056,-0.002760585934784854,False,,,0.0
2016-06-21,-0.0020332756911483063,0.015989505675735056,15989.505675735056,0.0020332756911483063,False,,,0.0
2016-06-22,0.00012688163882728086,0.015989505675735056,15989.505675735056,-0.00012688163882728086,False,,,0.0
2016-06-23,0.006695518025636704,0.015989505675735056,15989.505675735056,-0.006695518025636704,False,,,0.0
2016-06-24,-0.012382681868364843,0.015989505675735056,15989.505675735056,0.012382681868364843,False,,,0.0
2016-06-27,-0.0040518345796281665,0.015989505675735056,15989.505675735056,0.0040518345796281665,False,,,0.0
2016-06-28,0.012154764362373572,0.015989505675735056,15989.505675735056,-0.012154764362373572,False,,,0.0
2016-06-29,0.011306161426210881,0.015989505675735056,15989.505675735056,-0.011306161426210881,False,,,0.0
2016-06-30,0.00878016898853944,0.015989505675735056,15989.505675735056,-0.00878016898853944,False,,,0.0
2016-07-01,0.009190206545526181,0.015989505675735056,15989.505675735056,-0.009190206545526181,False,,,0.0
2016-07-05,-0.00277132028446001,0.015989505675735056,15989.505675735056,0.00277132028446001,False,,,0.0
2016-07-06,0.003804945149403083,0.015989505675735056,15989.505675735056,-0.003804945149403083,False,,,0.0
2016-07-07,-0.0008310901990065123,0.015989505675735056,15989.505675735056,0.0008310901990065123,False,,,0.0
2016-07-08,0.013070274912392323,0.015989505675735056,15989.505675735056,-0.013070274912392323,False,,,0.0
2016-07-11,0.00012114539621104198,0.015989505675735056,15989.505675735056,-0.00012114539621104198,False,,,0.0
2016-07-12,-0.0013222495570249348,0.015989505675735056,15989.505675735056,0.0013222495570249348,False,,,0.0
2016-07-13,0.003345451268093713,0.015989505675735056,15989.505675735056,-0.003345451268093713,False,,,0.0
2016-07-14,0.0009246478352308962,0.015989505675735056,15989.505675735056,-0.0009246478352308962,False,,,0.0
2016-07-15,-0.003526253873227403,0.015989505675735056,15989.505675735056,0.003526253873227403,False,,,0.0
2016-07-18,0.0037819635912915038,0.015989505675735056,15989.505675735056,-0.0037819635912915038,False,,,0.0
2016-07-19,-0.0015909484328191948,0.015989505675735056,15989.505675735056,0.0015909484328191948,False,,,0.0
2016-07-20,0.0002246502474383185,0.015989505675735056,15989.505675735056,-0.0002246502474383185,False,,,0.0
2016-07-21,0.0016234218077236793,0.015989505675735056,15989.505675735056,-0.0016234218077236793,False,,,0.0
2016-07-22,0.0020376441446016583,0.015989505675735056,15989.505675735056,-0.0020376441446016583,False,,,0.0
2016-07-25,-0.004064285725282768,0.015989505675735056,15989.505675735056,0.004064285725282768,False,,,0.0
2016-07-26,0.0030556620260238534,0.015989505675735056,15989.505675735056,-0.0030556620260238534,False,,,0.0
2016-07-27,0.007557799677683286,0.015989505675735056,15989.505675735056,-0.007557799677683286,False,,,0.0
2016-07-28,3.729184228906669e-05,0.015989505675735056,15989.505675735056,-3.729184228906669e-05,False,,,0.0
2016-07-29,0.0055472935618654075,0.015989505675735056,15989.505675735056,-0.0055472935618654075,False,,,0.0
2016-08-01,-0.0012899086921658086,0.015989505675735056,15989.505675735056,0.0012899086921658086,False,,,0.0
2016-08-02,-0.004675163474475209,0.015989505675735056,15989.505675735056,0.004675163474475209,False,,,0.0
2016-08-03,0.0010784190952890739,0.015989505675735056,15989.505675735056,-0.0010784190952890739,False,,,0.0
2016-08-04,0.0037381871741075656,0.015989505675735056,15989.505675735056,-0.0037381871741075656,False,,,0.0
2016-08-05,0.00022326000863348534,0.015989505675735056,15989.505675735056,-0.00022326000863348534,False,,,0.0
2016-08-08,0.0012825171571750672,0.015989505675735056,15989.505675735056,-0.0012825171571750672,False,,,0.0
2016-08-09,0.004721255178231544,0.015989505675735056,15989.505675735056,-0.004721255178231544,False,,,0.0
2016-08-10,0.0007569517982833897,0.015989505675735056,15989.505675735056,-0.0007569517982833897,False,,,0.0
2016-08-11,0.0012021877762972144,0.015989505675735056,15989.505675735056,-0.0012021877762972144,False,,,0.0
2016-08-12,0.0004800622897557893,0.015989505675735056,15989.505675735056,-0.0004800622897557893,False,,,0.0
2016-08-15,0.0023171876979721567,0.015989505675735056,15989.505675735056,-0.0023171876979721567,False,,,0.0
2016-08-16,-0.002581495301562376,0.015989505675735056,15989.505675735056,0.002581495301562376,False,,,0.0
2016-08-17,0.0007080426454335153,0.015989505675735056,15989.505675735056,-0.0007080426454335153,False,,,0.0
2016-08-18,0.003634150538591019,0.015989505675735056,15989.505675735056,-0.003634150538591019,False,,,0.0
2016-08-19,-0.004267296177207092,0.01406459100379053,14064.59100379053,0.004267296177207092,False,,,0.0
2016-08-22,-0.0011253313004612187,0.013643138662365275,13643.138662365274,0.0011253313004612187,False,,,0.0
2016-08-23,0.00013519539113766586,0.013643138662365275,13643.138662365274,-0.00013519539113766586,False,,,0.0
2016-08-24,-0.004468953907520734,0.013643138662365275,13643.138662365274,0.004468953907520734,False,,,0.0
2016-08-25,-0.0012339927050292632,0.013643138662365275,13643.138662365274,0.0012339927050292632,False,,,0.0
2016-08-26,-0.003260434133374335,0.013643138662365275,13643.138662365274,0.003260434133374335,False,,,0.0
2016-08-29,0.005853182201022289,0.013643138662365275,13643.138662365274,-0.005853182201022289,False,,,0.0
2016-08-30,-0.00430096815199219,0.01281110176563231,12811.10176563231,0.00430096815199219,False,,,0.0
2016-08-31,-0.003107857391670011,0.01281110176563231,12811.10176563231,0.003107857391670011,False,,,0.0
2016-09-01,0.0030954696452111024,0.01281110176563231,12811.10176563231,-0.0030954696452111024,False,,,0.0
2016-09-02,0.0052245545976835174,0.01281110176563231,12811.10176563231,-0.0052245545976835174,False,,,0.0
2016-09-06,0.010966524953193524,0.01281110176563231,12811.10176563231,-0.010966524953193524,False,,,0.0
2016-09-07,-0.0013545277894384312,0.01281110176563231,12811.10176563231,0.0013545277894384312,False,,,0.0
2016-09-08,-0.005720415705474613,0.01281110176563231,12811.10176563231,0.005720415705474613,False,,,0.0
2016-09-09,-0.02116998742497609,0.01281110176563231,12811.10176563231,0.02116998742497609,True,,,0.008358885659343781
2016-09-12,0.007670018769734766,0.013643138662365275,13643.138662365274,-0.007670018769734766,False,,,0.0
2016-09-13,-0.01329417774743691,0.013643138662365275,13643.138662365274,0.01329417774743691,False,,,0.0
2016-09-14,0.002471894297720345,0.01367815252612812,13678.152526128119,-0.002471894297720345,False,,,0.0
2016-09-15,0.006389381221432622,0.01367815252612812,13678.152526128119,-0.006389381221432622,False,,,0.0
2016-09-16,-0.0011072642083821192,0.01367815252612812,13678.152526128119,0.0011072642083821192,False,,,0.0
2016-09-19,0.0005192534792275663,0.01367815252612812,13678.152526128119,-0.0005192534792275663,False,,,0.0
2016-09-20,0.0013862524671354405,0.01367815252612812,13678.152526128119,-0.0013862524671354405,False,,,0.0
2016-09-21,0.014344910882275075,0.01367815252612812,13678.152526128119,-0.014344910882275075,False,,,0.0
2016-09-22,0.006339343321836921,0.01367815252612812,13678.152526128119,-0.006339343321836921,False,,,0.0
2016-09-23,-0.005007471610037162,0.01367815252612812,13678.152526128119,0.005007471610037162,False,,,0.0
2016-09-26,-0.005101765519345846,0.013259163883674067,13259.163883674068,0.005101765519345846,False,,,0.0
2016-09-27,0.006086171300193266,0.013259163883674067,13259.163883674068,-0.006086171300193266,False,,,0.0
2016-09-28,0.0020739183712509715,0.013259163883674067,13259.163883674068,-0.0020739183712509715,False,,,0.0
2016-09-29,-0.00646886672830982,0.013259163883674067,13259.163883674068,0.00646886672830982,False,,,0.0
2016-09-30,0.0013914730535738772,0.013259163883674067,13259.163883674068,-0.0013914730535738772,False,,,0.0
2016-10-03,-0.00054809344440907,0.013259163883674067,13259.163883674068,0.00054809344440907,False,,,0.0
2016-10-04,-0.012832041802340077,0.013259163883674067,13259.163883674068,0.012832041802340077,False,,,0.0
2016-10-05,0.0032449714588595802,0.013259163883674067,13259.163883674068,-0.0032449714588595802,False,,,0.0
2016-10-06,-0.002772349060548285,0.013259163883674067,13259.163883674068,0.002772349060548285,False,,,0.0
2016-10-07,-0.001754022404778999,0.013259163883674067,13259.163883674068,0.001754022404778999,False,,,0.0
2016-10-10,0.004005406402556534,0.013259163883674067,13259.163883674068,-0.004005406402556534,False,,,0.0
2016-10-11,-0.011463327678499623,0.013259163883674067,13259.163883674068,0.011463327678499623,False,,,0.0
2016-10-12,0.0002297634010735683,0.013259163883674067,13259.163883674068,-0.0002297634010735683,False,,,0.0
2016-10-13,-0.0019107597867562998,0.013259163883674067,13259.163883674068,0.0019107597867562998,False,,,0.0
2016-10-14,-0.0032502028230939175,0.013259163883674067,13259.163883674068,0.0032502028230939175,False,,,0.0
2016-10-17,0.00035535376685995605,0.013259163883674067,13259.163883674068,-0.00035535376685995605,False,,,0.0
2016-10-18,0.00844772755707166,0.013259163883674067,13259.163883674068,-0.00844772755707166,False,,,0.0
2016-10-19,0.003055009015207233,0.013259163883674067,13259.163883674068,-0.003055009015207233,False,,,0.0
2016-10-20,-0.0015945990684794523,0.013259163883674067,13259.163883674068,0.0015945990684794523,False,,,0.0
2016-10-21,0.0012374750463066465,0.013259163883674067,13259.163883674068,-0.0012374750463066465,False,,,0.0
2016-10-24,0.002788235080153023,0.013259163883674067,13259.163883674068,-0.002788235080153023,False,,,0.0
2016-10-25,0.0009432928352560267,0.013259163883674067,13259.163883674068,-0.0009432928352560267,False,,,0.0
2016-10-26,-0.006349313674375013,0.013259163883674067,13259.163883674068,0.006349313674375013,False,,,0.0
2016-10-27,-0.004971591806275289,0.013259163883674067,13259.163883674068,0.004971591806275289,False,,,0.0
2016-10-28,-0.0021575545868194324,0.013259163883674067,13259.163883674068,0.0021575545868194324,False,,,0.0
2016-10-31,0.002777505757368992,0.013259163883674067,13259.163883674068,-0.002777505757368992,False,,,0.0
2016-11-01,-0.0032578940693404504,0.013259163883674067,13259.163883674068,0.0032578940693404504,False,,,0.0
2016-11-02,-0.0028412626614488404,0.013259163883674067,13259.163883674068,0.0028412626614488404,False,,,0.0
2016-11-03,-0.0038945734344687957,0.013259163883674067,13259.163883674068,0.0038945734344687957,False,,,0.0
2016-11-04,-0.0010234906357599496,0.013259163883674067,13259.163883674068,0.0010234906357599496,False,,,0.0
2016-11-07,0.011097128231936338,0.013259163883674067,13259.163883674068,-0.011097128231936338,False,,,0.0
2016-11-08,0.001849954472875859,0.013259163883674067,13259.163883674068,-0.001849954472875859,False,,,0.0
2016-11-09,-0.01208712088796251,0.013259163883674067,13259.163883674068,0.01208712088796251,False,,,0.0
2016-11-10,-0.014345658078965994,0.013259163883674067,13259.163883674068,0.014345658078965994,True,,,0.001086494195291927
2016-11-11,-0.009729656450180292,0.01367815252612812,13678.152526128119,0.009729656450180292,False,,,0.0
2016-11-14,-0.006197849742037765,0.01367815252612812,13678.152526128119,0.006197849742037765,False,,,0.0
2016-11-15,0.011086960123003697,0.01367815252612812,13678.152526128119,-0.011086960123003697,False,,,0.0
2016-11-16,0.0003609157079766499,0.01367815252612812,13678.152526128119,-0.0003609157079766499,False,,,0.0
2016-11-17,-0.0012000293200178814,0.01367815252612812,13678.152526128119,0.0012000293200178814,False,,,0.0
2016-11-18,-0.004449324242066211,0.01367815252612812,13678.152526128119,0.004449324242066211,False,,,0.0
2016-11-21,0.006799324002424002,0.01367815252612812,13678.152526128119,-0.006799324002424002,False,,,0.0
2016-11-22,0.0038972777142226352,0.01367815252612812,13678.152526128119,-0.0038972777142226352,False,,,0.0
2016-11-23,-0.007581874457720628,0.01367815252612812,13678.152526128119,0.007581874457720628,False,,,0.0
2016-11-25,0.001522304205496461,0.01367815252612812,13678.152526128119,-0.001522304205496461,False,,,0.0
2016-11-28,0.0029875638744543353,0.01367815252612812,13678.152526128119,-0.0029875638744543353,False,,,0.0
2016-11-29,0.0012710824410453458,0.01367815252612812,13678.152526128119,-0.0012710824410453458,False,,,0.0
2016-11-30,-0.008486577545623408,0.01367815252612812,13678.152526128119,0.008486577545623408,False,,,0.0
2016-12-01,-0.00904424884063606,0.01367815252612812,13678.152526128119,0.00904424884063606,False,,,0.0
2016-12-02,0.0032679880150081166,0.01367815252612812,13678.152526128119,-0.0032679880150081166,False,,,0.0
2016-12-05,0.003121576356164879,0.01367815252612812,13678.152526128119,-0.003121576356164879,False,,,0.0
2016-12-06,0.00183892756186097,0.01367815252612812,13678.152526128119,-0.00183892756186097,False,,,0.0
2016-12-07,0.010946178619842907,0.01367815252612812,13678.152526128119,-0.010946178619842907,False,,,0.0
2016-12-08,-0.0010951014871241284,0.01367815252612812,13678.152526128119,0.0010951014871241284,False,,,0.0
2016-12-09,-0.0028535682020090604,0.01367815252612812,13678.152526128119,0.0028535682020090604,False,,,0.0
2016-12-12,-0.0013249390770052828,0.01367815252612812,13678.152526128119,0.0013249390770052828,False,,,0.0
2016-12-13,0.006128888556419332,0.01367815252612812,13678.152526128119,-0.006128888556419332,False,,,0.0
2016-12-14,-0.013179427939217602,0.01367815252612812,13678.152526128119,0.013179427939217602,False,,,0.0
2016-12-15,-0.00024810286893963676,0.01367815252612812,13678.152526128119,0.00024810286893963676,False,,,0.0
2016-12-16,-0.0011757854728455142,0.01367815252612812,13678.152526128119,0.0011757854728455142,False,,,0.0
2016-12-19,0.0030399150551218223,0.01367815252612812,13678.152526128119,-0.0030399150551218223,False,,,0.0
2016-12-20,-0.00024494569244131186,0.01367815252612812,13678.152526128119,0.00024494569244131186,False,,,0.0
2016-12-21,-0.0005432318139351856,0.01367815252612812,13678.152526128119,0.0005432318139351856,False,,,0.0
2016-12-22,-0.004127239392170279,0.01367815252612812,13678.152526128119,0.004127239392170279,False,,,0.0
2016-12-23,0.002639304774214813,0.01367815252612812,13678.152526128119,-0.002639304774214813,False,,,0.0
2016-12-27,0.0029264868771507802,0.01367815252612812,13678.152526128119,-0.0029264868771507802,False,0.008,2.0,0.0
2016-12-28,0.00031583259683771726,0.01367815252612812,13678.152526128119,-0.00031583259683771726,False,0.008,2.0,0.0
2016-12-29,0.006293972930303893,0.01367815252612812,13678.152526128119,-0.006293972930303893,False,0.008,2.0,0.0
2016-12-30,-0.0051344801431341125,0.01367815252612812,13678.152526128119,0.0051344801431341125,False,0.008,2.0,0.0
2017-01-03,0.008144013189811217,0.01367815252612812,13678.152526128119,-0.008144013189811217,False,0.008,2.0,0.0
2017-01-04,0.005276507035852784,0.01367815252612812,13678.152526128119,-0.005276507035852784,False,0.008,2.0,0.0
2017-01-05,0.00939138270915676,0.013259163883674067,13259.163883674068,-0.00939138270915676,False,0.008,2.0,0.0
2017-01-06,-0.0016727222294986132,0.013259163883674067,13259.163883674068,0.0016727222294986132,False,0.008,2.0,0.0
2017-01-09,0.003080807238016803,0.013259163883674067,13259.163883674068,-0.003080807238016803,False,0.008,2.0,0.0
2017-01-10,0.0023317609300528733,0.013259163883674067,13259.163883674068,-0.0023317609300528733,False,0.008,2.0,0.0
2017-01-11,0.004776551019017594,0.013259163883674067,13259.163883674068,-0.004776551019017594,False,0.008,2.0,0.0
2017-01-12,0.00034479814478696193,0.013259163883674067,13259.163883674068,-0.00034479814478696193,False,0.008,2.0,0.0
2017-01-13,0.0005551683073909297,0.01323795034140945,13237.950341409449,-0.0005551683073909297,False,0.008,2.0,0.0
2017-01-17,0.0035511234325027894,0.01323795034140945,13237.950341409449,-0.0035511234325027894,False,0.008,2.0,0.0
2017-01-18,-0.00449536963533359,0.01323795034140945,13237.950341409449,0.00449536963533359,False,0.008,2.0,0.0
