Date,Portfolio_Return,Parametric_VaR,Parametric_VaR_Dollar,Realized_Loss,Exception,Rolling_Exception_Rate,Rolling_Exception_Count,Exception_Severity
2016-04-12,0.005267346494318771,0.01543787184989667,15437.87184989667,-0.005267346494318771,False,,,0.0
2016-04-13,0.006701052174759625,0.015438396259491434,15438.396259491434,-0.006701052174759625,False,,,0.0
2016-04-14,-0.004699744271818829,0.01544138492264396,15441.38492264396,0.004699744271818829,False,,,0.0
2016-04-15,0.0012200256075264094,0.015430841867245209,15430.841867245208,-0.0012200256075264094,False,,,0.0
2016-04-18,0.0022277490755110876,0.015431133488495608,15431.133488495609,-0.0022277490755110876,False,,,0.0
2016-04-19,0.004961323175082045,0.015430936928389892,15430.936928389892,-0.004961323175082045,False,,,0.0
2016-04-20,-0.0037746313981257273,0.015420497774276818,15420.497774276819,0.0037746313981257273,False,,,0.0
2016-04-21,-0.0034849606962935823,0.015448082856504284,15448.082856504285,0.0034849606962935823,False,,,0.0
2016-04-22,-0.007302371254620033,0.015475980208414307,15475.980208414307,0.007302371254620033,False,,,0.0
2016-04-25,-0.0018673754723615768,0.015547388736214477,15547.388736214478,0.0018673754723615768,False,,,0.0
2016-04-26,0.0013682214304481246,0.015555137827893832,15555.137827893832,-0.0013682214304481246,False,,,0.0
2016-04-27,0.0025870368506450752,0.015467986605634748,15467.98660563475,-0.0025870368506450752,False,,,0.0
2016-04-28,-0.001690076425352127,0.015325839826968737,15325.839826968737,0.001690076425352127,False,,,0.0
2016-04-29,0.0014008188644283773,0.01534033189272178,15340.33189272178,-0.0014008188644283773,False,,,0.0
2016-05-02,0.00028126304540878624,0.015341259530247803,15341.259530247804,-0.00028126304540878624,False,,,0.0
2016-05-03,-0.0071871683685947865,0.01527109749474605,15271.09749474605,0.0071871683685947865,False,,,0.0
2016-05-04,-0.005765107564427008,0.015255931737880762,15255.931737880763,0.005765107564427008,False,,,0.0
2016-05-05,0.0009507584865560804,0.015308475168637675,15308.475168637675,-0.0009507584865560804,False,,,0.0
2016-05-06,0.0030671189820421717,0.01528185637311953,15281.85637311953,-0.0030671189820421717,False,,,0.0
2016-05-09,-0.0053042816762921335,0.015177843693597414,15177.843693597413,0.0053042816762921335,False,,,0.0
2016-05-10,0.009614038031518347,0.015219493354576064,15219.493354576063,-0.009614038031518347,False,,,0.0
2016-05-11,-0.0011473495378628185,0.015252405724465375,15252.405724465374,0.0011473495378628185,False,,,0.0
2016-05-12,-0.0038560093267803633,0.015239623614656514,15239.623614656513,0.0038560093267803633,False,,,0.0
2016-05-13,-0.0032238610767188146,0.015261699302744076,15261.699302744077,0.0032238610767188146,False,,,0.0
2016-05-16,0.005316849167460269,0.015255464630008748,15255.464630008748,-0.005316849167460269,False,,,0.0
2016-05-17,-0.004268960541929112,0.01522233647131542,15222.33647131542,0.004268960541929112,False,,,0.0
2016-05-18,-0.007505812619066933,0.015254140061034384,15254.140061034384,0.007505812619066933,False,,,0.0
2016-05-19,-0.0031140676175087207,0.015329119796080997,15329.119796080997,0.0031140676175087207,False,,,0.0
2016-05-20,0.005360170172821444,0.015347766207828246,15347.766207828246,-0.005360170172821444,False,,,0.0
2016-05-23,-0.0010304664135158514,0.01528308530478574,15283.08530478574,0.0010304664135158514,False,,,0.0
2016-05-24,0.004294167264807581,0.015287570831909635,15287.570831909636,-0.004294167264807581,False,,,0.0
2016-05-25,0.0038962192280722397,0.015260865266809356,15260.865266809356,-0.0038962192280722397,False,,,0.0
2016-05-26,0.0023337000472744896,0.01523096045939766,15230.96045939766,-0.0023337000472744896,False,,,0.0
2016-05-27,-9.908934262057298e-05,0.015214442887597962,15214.442887597963,9.908934262057298e-05,False,,,0.0
2016-05-31,0.0014812383384755104,0.015203695677542508,15203.695677542508,-0.0014812383384755104,False,,,0.0
2016-06-01,0.0009117295625844957,0.015166144180883242,15166.144180883242,-0.0009117295625844957,False,,,0.0
2016-06-02,0.003632722840325142,0.015124186224612533,15124.186224612533,-0.003632722840325142,False,,,0.0
2016-06-03,0.009916216867876183,0.015077686798501971,15077.68679850197,-0.009916216867876183,False,,,0.0
2016-06-06,0.002450972807008967,0.015087813688338007,15087.813688338007,-0.002450972807008967,False,,,0.0
2016-06-07,0.0019317012584157743,0.015065062560114854,15065.062560114855,-0.0019317012584157743,False,,,0.0
2016-06-08,0.006477817431785082,0.015047771081255561,15047.771081255562,-0.006477817431785082,False,,,0.0
2016-06-09,-0.0004962993974763517,0.01505654000270349,15056.54000270349,0.0004962993974763517,False,,,0.0
2016-06-10,-0.007444984928276832,0.01503769064599462,15037.69064599462,0.007444984928276832,False,,,0.0
2016-06-13,-0.003647684754931957,0.015090671528225737,15090.671528225737,0.003647684754931957,False,,,0.0
2016-06-14,-0.0009944465208448828,0.015121725189728806,15121.725189728806,0.0009944465208448828,False,,,0.0
2016-06-15,0.0035228155415969243,0.015131207116612184,15131.207116612184,-0.0035228155415969243,False,,,0.0
2016-06-16,-0.0006598164690472256,0.015109700711322676,15109.700711322675,0.0006598164690472256,False,,,0.0
2016-06-17,-0.001226676030965179,0.01510561717569078,15105.617175690779,0.001226676030965179,False,,,0.0
2016-06-20,0.002760585934784854,0.015105430969490954,15105.430969490953,-0.002760585934784854,False,,,0.0
2016-06-21,-0.0020332756911483063,0.0150983060940842,15098.306094084199,0.0020332756911483063,False,,,0.0
2016-06-22,0.00012688163882728086,0.015093257781608548,15093.257781608547,-0.00012688163882728086,False,,,0.0
2016-06-23,0.006695518025636704,0.015076537040587644,15076.537040587644,-0.006695518025636704,False,,,0.0
2016-06-24,-0.012382681868364843,0.015037970032598522,15037.970032598523,0.012382681868364843,False,,,0.0
2016-06-27,-0.0040518345796281665,0.015132632047189936,15132.632047189936,0.0040518345796281665,False,,,0.0
2016-06-28,0.012154764362373572,0.015166041508151776,15166.041508151775,-0.012154764362373572,False,,,0.0
2016-06-29,0.011306161426210881,0.015217559139809782,15217.559139809782,-0.011306161426210881,False,,,0.0
2016-06-30,0.00878016898853944,0.015262775603263862,15262.77560326386,-0.00878016898853944,False,,,0.0
2016-07-01,0.009190206545526181,0.015264295801400396,15264.295801400396,-0.009190206545526181,False,,,0.0
2016-07-05,-0.00277132028446001,0.015273299279706198,15273.299279706198,0.00277132028446001,False,,,0.0
2016-07-06,0.003804945149403083,0.015149403130507597,15149.403130507597,-0.003804945149403083,False,,,0.0
2016-07-07,-0.0008310901990065123,0.01514506429330419,15145.064293304189,0.0008310901990065123,False,,,0.0
2016-07-08,0.013070274912392323,0.01514222699426158,15142.226994261579,-0.013070274912392323,False,,,0.0
2016-07-11,0.00012114539621104198,0.015206531540757995,15206.531540757995,-0.00012114539621104198,False,,,0.0
2016-07-12,-0.0013222495570249348,0.015213084533458076,15213.084533458077,0.0013222495570249348,False,,,0.0
2016-07-13,0.003345451268093713,0.015214777242256072,15214.777242256072,-0.003345451268093713,False,,,0.0
2016-07-14,0.0009246478352308962,0.015201333071605408,15201.333071605408,-0.0009246478352308962,False,,,0.0
2016-07-15,-0.003526253873227403,0.015203703955448683,15203.703955448682,0.003526253873227403,False,,,0.0
2016-07-18,0.0037819635912915038,0.015165787094378722,15165.787094378722,-0.0037819635912915038,False,,,0.0
2016-07-19,-0.0015909484328191948,0.015156900948168751,15156.900948168752,0.0015909484328191948,False,,,0.0
2016-07-20,0.0002246502474383185,0.015122054343619984,15122.054343619984,-0.0002246502474383185,False,,,0.0
2016-07-21,0.0016234218077236793,0.015107510323364846,15107.510323364846,-0.0016234218077236793,False,,,0.0
2016-07-22,0.0020376441446016583,0.015067722649800296,15067.722649800295,-0.0020376441446016583,False,,,0.0
2016-07-25,-0.004064285725282768,0.015002289176174766,15002.289176174765,0.004064285725282768,False,,,0.0
2016-07-26,0.0030556620260238534,0.01503782217111386,15037.82217111386,-0.0030556620260238534,False,,,0.0
2016-07-27,0.007557799677683286,0.015037741243027194,15037.741243027194,-0.007557799677683286,False,,,0.0
2016-07-28,3.729184228906669e-05,0.0150368812778953,15036.881277895302,-3.729184228906669e-05,False,,,0.0
2016-07-29,0.0055472935618654075,0.015043379789765733,15043.379789765733,-0.0055472935618654075,False,,,0.0
2016-08-01,-0.0012899086921658086,0.0150084665185706,15008.4665185706,0.0012899086921658086,False,,,0.0
2016-08-02,-0.004675163474475209,0.015008800019755898,15008.800019755898,0.004675163474475209,False,,,0.0
2016-08-03,0.0010784190952890739,0.015045927567626842,15045.927567626843,-0.0010784190952890739,False,,,0.0
2016-08-04,0.0037381871741075656,0.015012697775915584,15012.697775915583,-0.0037381871741075656,False,,,0.0
2016-08-05,0.00022326000863348534,0.015012210109853765,15012.210109853764,-0.00022326000863348534,False,,,0.0
2016-08-08,0.0012825171571750672,0.015005002082045507,15005.002082045508,-0.0012825171571750672,False,,,0.0
2016-08-09,0.004721255178231544,0.014964469738629865,14964.469738629865,-0.004721255178231544,False,,,0.0
2016-08-10,0.0007569517982833897,0.014955880572664216,14955.880572664217,-0.0007569517982833897,False,,,0.0
2016-08-11,0.0012021877762972144,0.0149304435935245,14930.4435935245,-0.0012021877762972144,False,,,0.0
2016-08-12,0.0004800622897557893,0.014931918547596503,14931.918547596504,-0.0004800622897557893,False,,,0.0
2016-08-15,0.0023171876979721567,0.014936419107591834,14936.419107591833,-0.0023171876979721567,False,,,0.0
2016-08-16,-0.002581495301562376,0.014883597295554635,14883.597295554635,0.002581495301562376,False,,,0.0
2016-08-17,0.0007080426454335153,0.014896797344804197,14896.797344804198,-0.0007080426454335153,False,,,0.0
2016-08-18,0.003634150538591019,0.014820629110569871,14820.629110569871,-0.003634150538591019,False,,,0.0
2016-08-19,-0.004267296177207092,0.014460849876121942,14460.849876121942,0.004267296177207092,False,,,0.0
2016-08-22,-0.0011253313004612187,0.013871081705181617,13871.081705181618,0.0011253313004612187,False,,,0.0
2016-08-23,0.00013519539113766586,0.013816921754147391,13816.921754147392,-0.00013519539113766586,False,,,0.0
2016-08-24,-0.004468953907520734,0.013668434818563798,13668.4348185638,0.004468953907520734,False,,,0.0
2016-08-25,-0.0012339927050292632,0.013521842126449194,13521.842126449194,0.0012339927050292632,False,,,0.0
2016-08-26,-0.003260434133374335,0.013527991226371699,13527.9912263717,0.003260434133374335,False,,,0.0
2016-08-29,0.005853182201022289,0.013507689157737634,13507.689157737634,-0.005853182201022289,False,,,0.0
2016-08-30,-0.00430096815199219,0.013169376426567616,13169.376426567616,0.00430096815199219,False,,,0.0
2016-08-31,-0.003107857391670011,0.013181751879916263,13181.751879916263,0.003107857391670011,False,,,0.0
2016-09-01,0.0030954696452111024,0.013202041281713742,13202.041281713742,-0.0030954696452111024,False,,,0.0
2016-09-02,0.0052245545976835174,0.01306084570107038,13060.84570107038,-0.0052245545976835174,False,,,0.0
2016-09-06,0.010966524953193524,0.012968673157920373,12968.673157920373,-0.010966524953193524,False,,,0.0
2016-09-07,-0.0013545277894384312,0.012925148863131248,12925.148863131248,0.0013545277894384312,False,,,0.0
2016-09-08,-0.005720415705474613,0.012940412134026923,12940.412134026923,0.005720415705474613,False,,,0.0
2016-09-09,-0.02116998742497609,0.013003198002106964,13003.198002106965,0.02116998742497609,True,,,0.008166789422869126
2016-09-12,0.007670018769734766,0.013452840237778376,13452.840237778375,-0.007670018769734766,False,,,0.0
2016-09-13,-0.01329417774743691,0.013468135415137385,13468.135415137385,0.01329417774743691,False,,,0.0
2016-09-14,0.002471894297720345,0.013643518447735353,13643.518447735352,-0.002471894297720345,False,,,0.0
2016-09-15,0.006389381221432622,0.013643562657159198,13643.562657159198,-0.006389381221432622,False,,,0.0
2016-09-16,-0.0011072642083821192,0.013597816696525832,13597.816696525832,0.0011072642083821192,False,,,0.0
2016-09-19,0.0005192534792275663,0.013580791699997654,13580.791699997653,-0.0005192534792275663,False,,,0.0
2016-09-20,0.0013862524671354405,0.0134919735598771,13491.9735598771,-0.0013862524671354405,False,,,0.0
2016-09-21,0.014344910882275075,0.013468861115528159,13468.861115528158,-0.014344910882275075,False,,,0.0
2016-09-22,0.006339343321836921,0.013564219009898877,13564.219009898878,-0.006339343321836921,False,,,0.0
2016-09-23,-0.005007471610037162,0.013517327351001557,13517.327351001557,0.005007471610037162,False,,,0.0
2016-09-26,-0.005101765519345846,0.013338033205933937,13338.033205933938,0.005101765519345846,False,,,0.0
2016-09-27,0.006086171300193266,0.013382941304555777,13382.941304555778,-0.006086171300193266,False,,,0.0
2016-09-28,0.0020739183712509715,0.013338653273251466,13338.653273251466,-0.0020739183712509715,False,,,0.0
2016-09-29,-0.00646886672830982,0.01333971784343378,13339.71784343378,0.00646886672830982,False,,,0.0
2016-09-30,0.0013914730535738772,0.01325747697429231,13257.47697429231,-0.0013914730535738772,False,,,0.0
2016-10-03,-0.00054809344440907,0.01324374448760139,13243.74448760139,0.00054809344440907,False,,,0.0
2016-10-04,-0.012832041802340077,0.013250339132474231,13250.339132474232,0.012832041802340077,False,,,0.0
2016-10-05,0.0032449714588595802,0.013434786866533575,13434.786866533575,-0.0032449714588595802,False,,,0.0
2016-10-06,-0.002772349060548285,0.013434079976196308,13434.079976196308,0.002772349060548285,False,,,0.0
2016-10-07,-0.001754022404778999,0.013455595596023355,13455.595596023355,0.001754022404778999,False,,,0.0
2016-10-10,0.004005406402556534,0.013471422261760593,13471.422261760592,-0.004005406402556534,False,,,0.0
2016-10-11,-0.011463327678499623,0.01342853230086563,13428.532300865629,0.011463327678499623,False,,,0.0
2016-10-12,0.0002297634010735683,0.013586521772405701,13586.5217724057,-0.0002297634010735683,False,,,0.0
2016-10-13,-0.0019107597867562998,0.013560429804613106,13560.429804613106,0.0019107597867562998,False,,,0.0
2016-10-14,-0.0032502028230939175,0.01357427499916024,13574.27499916024,0.0032502028230939175,False,,,0.0
2016-10-17,0.00035535376685995605,0.013583659577307701,13583.6595773077,-0.00035535376685995605,False,,,0.0
2016-10-18,0.00844772755707166,0.013574907848020557,13574.907848020557,-0.00844772755707166,False,,,0.0
2016-10-19,0.003055009015207233,0.01354760739873307,13547.607398733071,-0.003055009015207233,False,,,0.0
2016-10-20,-0.0015945990684794523,0.01348556317522456,13485.563175224559,0.0015945990684794523,False,,,0.0
2016-10-21,0.0012374750463066465,0.013488744211180232,13488.744211180232,-0.0012374750463066465,False,,,0.0
2016-10-24,0.002788235080153023,0.013479151470443637,13479.151470443638,-0.002788235080153023,False,,,0.0
2016-10-25,0.0009432928352560267,0.01346527509163301,13465.275091633011,-0.0009432928352560267,False,,,0.0
2016-10-26,-0.006349313674375013,0.013457598391236458,13457.598391236457,0.006349313674375013,False,,,0.0
2016-10-27,-0.004971591806275289,0.013441355997937405,13441.355997937404,0.004971591806275289,False,,,0.0
2016-10-28,-0.0021575545868194324,0.013480079994785336,13480.079994785336,0.0021575545868194324,False,,,0.0
2016-10-31,0.002777505757368992,0.013490438368686101,13490.438368686102,-0.002777505757368992,False,,,0.0
2016-11-01,-0.0032578940693404504,0.013480535502742282,13480.535502742281,0.0032578940693404504,False,,,0.0
2016-11-02,-0.0028412626614488404,0.013474484772920086,13474.484772920086,0.0028412626614488404,False,,,0.0
2016-11-03,-0.0038945734344687957,0.013484752763453537,13484.752763453538,0.0038945734344687957,False,,,0.0
2016-11-04,-0.0010234906357599496,0.01341699717884033,13416.997178840329,0.0010234906357599496,False,,,0.0
2016-11-07,0.011097128231936338,0.013307051300515804,13307.051300515803,-0.011097128231936338,False,,,0.0
2016-11-08,0.001849954472875859,0.013349100093800085,13349.100093800085,-0.001849954472875859,False,,,0.0
2016-11-09,-0.01208712088796251,0.013332751590619564,13332.751590619564,0.01208712088796251,False,,,0.0
2016-11-10,-0.014345658078965994,0.013452513841976215,13452.513841976215,0.014345658078965994,True,,,0.0008931442369897787
2016-11-11,-0.009729656450180292,0.013586443840508637,13586.443840508637,0.009729656450180292,False,,,0.0
2016-11-14,-0.006197849742037765,0.013673125998064768,13673.125998064768,0.006197849742037765,False,,,0.0
2016-11-15,0.011086960123003697,0.013711066115650128,13711.066115650128,-0.011086960123003697,False,,,0.0
2016-11-16,0.0003609157079766499,0.013726402754584758,13726.402754584758,-0.0003609157079766499,False,,,0.0
2016-11-17,-0.0012000293200178814,0.013726727189765378,13726.727189765377,0.0012000293200178814,False,,,0.0
2016-11-18,-0.004449324242066211,0.013739431430223171,13739.43143022317,0.004449324242066211,False,,,0.0
2016-11-21,0.006799324002424002,0.01374766951637283,13747.669516372831,-0.006799324002424002,False,,,0.0
2016-11-22,0.0038972777142226352,0.01375956420316697,13759.56420316697,-0.0038972777142226352,False,,,0.0
2016-11-23,-0.007581874457720628,0.0137429202179157,13742.9202179157,0.007581874457720628,False,,,0.0
2016-11-25,0.001522304205496461,0.013760536460104804,13760.536460104804,-0.001522304205496461,False,,,0.0
2016-11-28,0.0029875638744543353,0.013759431243109925,13759.431243109926,-0.0029875638744543353,False,,,0.0
2016-11-29,0.0012710824410453458,0.013731877464834692,13731.877464834692,-0.0012710824410453458,False,,,0.0
2016-11-30,-0.008486577545623408,0.013629525213288737,13629.525213288738,0.008486577545623408,False,,,0.0
2016-12-01,-0.00904424884063606,0.013588013987828574,13588.013987828574,0.00904424884063606,False,,,0.0
2016-12-02,0.0032679880150081166,0.01355960566078082,13559.60566078082,-0.0032679880150081166,False,,,0.0
2016-12-05,0.003121576356164879,0.013497876037018002,13497.876037018003,-0.003121576356164879,False,,,0.0
2016-12-06,0.00183892756186097,0.013470184878921921,13470.18487892192,-0.00183892756186097,False,,,0.0
2016-12-07,0.010946178619842907,0.013397008941256911,13397.00894125691,-0.010946178619842907,False,,,0.0
2016-12-08,-0.0010951014871241284,0.013442493755165874,13442.493755165875,0.0010951014871241284,False,,,0.0
2016-12-09,-0.0028535682020090604,0.01332666166652501,13326.661666525011,0.0028535682020090604,False,,,0.0
2016-12-12,-0.0013249390770052828,0.013348858660825073,13348.858660825073,0.0013249390770052828,False,,,0.0
2016-12-13,0.006128888556419332,0.013360578907837215,13360.578907837215,-0.006128888556419332,False,,,0.0
2016-12-14,-0.013179427939217602,0.013305347559897115,13305.347559897114,0.013179427939217602,False,,,0.0
2016-12-15,-0.00024810286893963676,0.01336429800738532,13364.29800738532,0.00024810286893963676,False,,,0.0
2016-12-16,-0.0011757854728455142,0.013335724598527889,13335.72459852789,0.0011757854728455142,False,,,0.0
2016-12-19,0.0030399150551218223,0.013330916657125026,13330.916657125026,-0.0030399150551218223,False,,,0.0
2016-12-20,-0.00024494569244131186,0.013330681092854055,13330.681092854054,0.00024494569244131186,False,,,0.0
2016-12-21,-0.0005432318139351856,0.01333535990240247,13335.35990240247,0.0005432318139351856,False,,,0.0
2016-12-22,-0.004127239392170279,0.013342933788339433,13342.933788339433,0.004127239392170279,False,,,0.0
2016-12-23,0.002639304774214813,0.013355454018116285,13355.454018116285,-0.002639304774214813,False,,,0.0
2016-12-27,0.0029264868771507802,0.013354973865379417,13354.973865379417,-0.0029264868771507802,False,0.008,2.0,0.0
2016-12-28,0.00031583259683771726,0.013260677520084654,13260.677520084655,-0.00031583259683771726,False,0.008,2.0,0.0
2016-12-29,0.006293972930303893,0.013226901125935739,13226.90112593574,-0.006293972930303893,False,0.008,2.0,0.0
2016-12-30,-0.0051344801431341125,0.013137642772575025,13137.642772575024,0.0051344801431341125,False,0.008,2.0,0.0
2017-01-03,0.008144013189811217,0.013183446065079705,13183.446065079705,-0.008144013189811217,False,0.008,2.0,0.0
2017-01-04,0.005276507035852784,0.013180364082149306,13180.364082149306,-0.005276507035852784,False,0.008,2.0,0.0
2017-01-05,0.00939138270915676,0.012952486920042115,12952.486920042114,-0.00939138270915676,False,0.008,2.0,0.0
2017-01-06,-0.0016727222294986132,0.012920132022170723,12920.132022170723,0.0016727222294986132,False,0.008,2.0,0.0
2017-01-09,0.003080807238016803,0.012906397789477275,12906.397789477276,-0.003080807238016803,False,0.008,2.0,0.0
2017-01-10,0.0023317609300528733,0.012898306146227572,12898.306146227571,-0.0023317609300528733,False,0.008,2.0,0.0
2017-01-11,0.004776551019017594,0.01273784017709861,12737.840177098611,-0.004776551019017594,False,0.008,2.0,0.0
2017-01-12,0.00034479814478696193,0.012737109862377784,12737.109862377783,-0.00034479814478696193,False,0.008,2.0,0.0
2017-01-13,0.0005551683073909297,0.012525544272379776,12525.544272379777,-0.0005551683073909297,False,0.008,2.0,0.0
2017-01-17,0.0035511234325027894,0.012530789249009272,12530.789249009273,-0.0035511234325027894,False,0.008,2.0,0.0
2017-01-18,-0.00449536963533359,0.012502679862288873,12502.679862288873,0.00449536963533359,False,0.008,2.0,0.0
